,File path,Position,Col 1,Col 2,Col 3,Col 4,Col 5,Col 6,Creation time,Time elapsed
246,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 11am - 430pm/Pos1/img_000000061_YFP_000.tif,Pos1,,0.05819263769719999,,0.0579169818165,,0.108191774937,2017-08-30 16:20:25,5.190833333333333
247,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 11am - 430pm/Pos1/img_000000061_RFP_000.tif,Pos1,0.09058373336819998,,0.0918931601014,,0.107024546607,,2017-08-30 16:20:25,5.190833333333333
250,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 11am - 430pm/Pos1/img_000000062_RFP_000.tif,Pos1,0.08600598800730001,,0.0901163800458,,0.10306939230699999,,2017-08-30 16:25:31,5.275833333333333
251,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 11am - 430pm/Pos1/img_000000062_YFP_000.tif,Pos1,,0.059403542762199994,,0.058489791250800005,,0.11504896524000001,2017-08-30 16:25:32,5.276111111111111
254,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 11am - 430pm/Pos1/img_000000063_RFP_000.tif,Pos1,0.0914553041007,,0.09323719042510001,,0.108657127535,,2017-08-30 16:30:37,5.360833333333333
255,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 11am - 430pm/Pos1/img_000000063_YFP_000.tif,Pos1,,0.058385895983300004,,0.0580940124105,,0.11009073956700001,2017-08-30 16:30:38,5.361111111111111
258,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 11am - 430pm/Pos1/img_000000064_RFP_000.tif,Pos1,0.0898336680091,,0.09219054699689999,,0.107740667049,,2017-08-30 16:35:44,5.446111111111111
259,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 11am - 430pm/Pos1/img_000000064_YFP_000.tif,Pos1,,0.0572962894002,,0.0575852303424,,0.105879789879,2017-08-30 16:35:44,5.446111111111111
262,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000000_RFP_000.tif,Pos1,0.09064822334460002,,0.09174200586419999,,0.11153973893300001,,2017-08-30 16:51:03,5.701388888888889
263,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000000_YFP_000.tif,Pos1,,0.0588686418522,,0.0585969987109,,0.11860473442399999,2017-08-30 16:51:04,5.701666666666667
266,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000001_RFP_000.tif,Pos1,0.08808548554870001,,0.0871342147713,,0.106670561744,,2017-08-30 16:56:09,5.786388888888889
267,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000001_YFP_000.tif,Pos1,,0.058377246661400005,,0.0580522269195,,0.111808331708,2017-08-30 16:56:10,5.786666666666667
270,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000002_RFP_000.tif,Pos1,0.0708040839712,,0.07287621306739998,,0.08409597126070001,,2017-08-30 17:01:15,5.871388888888889
271,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000002_YFP_000.tif,Pos1,,0.058729537771699994,,0.0590712984688,,0.117502254778,2017-08-30 17:01:15,5.871388888888889
274,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000003_YFP_000.tif,Pos1,,0.0593808382923,,0.05903222632130001,,0.11726382727199999,2017-08-30 17:06:22,5.956666666666667
275,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000003_RFP_000.tif,Pos1,0.0958391449637,,0.0957971863756,,0.11806815827299999,,2017-08-30 17:06:22,5.956666666666667
278,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000004_YFP_000.tif,Pos1,,0.0576318998518,,0.0573832803144,,0.11032634860099999,2017-08-30 17:11:28,6.041666666666667
279,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000004_RFP_000.tif,Pos1,0.08600033861580002,,0.0853342773708,,0.103993089411,,2017-08-30 17:11:28,6.041666666666667
282,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000005_RFP_000.tif,Pos1,0.08851709905659999,,0.0895671068451,,0.109051789806,,2017-08-30 17:16:33,6.126388888888889
283,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000005_YFP_000.tif,Pos1,,0.0590254731106,,0.0586859592447,,0.120436969823,2017-08-30 17:16:34,6.126666666666667
286,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000006_RFP_000.tif,Pos1,0.0864760173772,,0.0855412529408,,0.10470669608,,2017-08-30 17:21:39,6.211388888888889
287,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000006_YFP_000.tif,Pos1,,0.0580385396085,,0.057815142284900006,,0.115005393184,2017-08-30 17:21:40,6.211666666666667
290,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000007_RFP_000.tif,Pos1,0.0739656572624,,0.07412833755710001,,0.08342460169869999,,2017-08-30 17:26:45,6.296388888888889
291,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000007_YFP_000.tif,Pos1,,0.0582618176363,,0.0585865747137,,0.116479225575,2017-08-30 17:26:46,6.296666666666667
294,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000008_YFP_000.tif,Pos1,,0.0577937960183,,0.057615508999399996,,0.11223673947000001,2017-08-30 17:31:52,6.381666666666667
295,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000008_RFP_000.tif,Pos1,0.0898926542999,,0.09259991047949999,,0.115499006679,,2017-08-30 17:31:52,6.381666666666667
298,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000009_RFP_000.tif,Pos1,0.0980019927577,,0.0978989040228,,0.115320057345,,2017-08-30 17:36:58,6.466666666666667
299,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000009_YFP_000.tif,Pos1,,0.0591582460561,,0.058885375949499996,,0.122280783809,2017-08-30 17:36:59,6.466944444444445
302,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000010_RFP_000.tif,Pos1,0.08431108924039998,,0.09082855638489999,,0.105148927808,,2017-08-30 17:42:04,6.551666666666667
303,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000010_YFP_000.tif,Pos1,,0.059327438102,,0.05904055604069999,,0.12362176713600001,2017-08-30 17:42:05,6.551944444444445
306,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000011_RFP_000.tif,Pos1,0.08211260481669999,,0.0852933282374,,0.10468132983100001,,2017-08-30 17:47:10,6.636666666666667
307,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000011_YFP_000.tif,Pos1,,0.0566838039726,,0.054994590195899994,,0.07983863104519999,2017-08-30 17:47:11,6.6369444444444445
310,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000012_RFP_000.tif,Pos1,0.09409598649569999,,0.0994668639072,,0.117411098486,,2017-08-30 17:52:17,6.7219444444444445
311,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000012_YFP_000.tif,Pos1,,0.0591589093179,,0.058862959844199994,,0.12216979694800001,2017-08-30 17:52:17,6.7219444444444445
314,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000013_RFP_000.tif,Pos1,0.0914133342677,,0.09748941268939999,,0.114760486762,,2017-08-30 17:57:23,6.8069444444444445
315,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000013_YFP_000.tif,Pos1,,0.0596020284715,,0.0592550792512,,0.126000024376,2017-08-30 17:57:24,6.807222222222222
318,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000014_RFP_000.tif,Pos1,0.0761244941985,,0.0789070203302,,0.0908783575586,,2017-08-30 18:02:29,6.891944444444444
319,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000014_YFP_000.tif,Pos1,,0.0579461050375,,0.0577153527147,,0.115074864713,2017-08-30 18:02:30,6.892222222222222
322,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000015_YFP_000.tif,Pos1,,0.058207550764800005,,0.0580361629172,,0.117388982669,2017-08-30 18:07:36,6.977222222222222
323,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000015_RFP_000.tif,Pos1,0.0880798435062,,0.0914047498832,,0.108481079068,,2017-08-30 18:07:36,6.977222222222222
326,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000016_RFP_000.tif,Pos1,0.09186436598089999,,0.0952519412322,,0.113835347184,,2017-08-30 18:12:42,7.062222222222222
327,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000016_YFP_000.tif,Pos1,,0.0587549226082,,0.058440573280499994,,0.123970724454,2017-08-30 18:12:43,7.0625
330,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000017_YFP_000.tif,Pos1,,0.059221979481800004,,0.0589370845982,,0.124459386579,2017-08-30 18:17:49,7.1475
331,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000017_RFP_000.tif,Pos1,0.0879770073615,,0.09320576844900001,,0.10999768360300001,,2017-08-30 18:17:49,7.1475
334,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000018_RFP_000.tif,Pos1,0.09430280140889999,,0.09902878926789999,,0.118520847028,,2017-08-30 18:22:55,7.2325
335,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000018_YFP_000.tif,Pos1,,0.0591337053709,,0.058867183168400006,,0.12368522084599999,2017-08-30 18:22:55,7.2325
338,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000019_RFP_000.tif,Pos1,0.0917600825127,,0.0949664460369,,0.114073338681,,2017-08-30 18:28:01,7.3175
339,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000019_YFP_000.tif,Pos1,,0.058550095316699996,,0.0582568045333,,0.123549934185,2017-08-30 18:28:02,7.317777777777778
342,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000020_RFP_000.tif,Pos1,0.0884525673996,,0.0920028369776,,0.11009938070900001,,2017-08-30 18:33:08,7.402777777777778
343,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000020_YFP_000.tif,Pos1,,0.058481055797,,0.0582204189711,,0.123292996173,2017-08-30 18:33:08,7.402777777777778
346,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000021_RFP_000.tif,Pos1,0.0942207610179,,0.0989950028543,,0.118994532547,,2017-08-30 18:38:14,7.487777777777778
347,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000021_YFP_000.tif,Pos1,,0.058461941798900005,,0.058202821787,,0.119407770451,2017-08-30 18:38:15,7.4880555555555555
350,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000022_RFP_000.tif,Pos1,0.09541183209830001,,0.10074230102199999,,0.121673862722,,2017-08-30 18:43:21,7.573055555555555
351,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000022_YFP_000.tif,Pos1,,0.05888082175,,0.058571712911,,0.12377266965700001,2017-08-30 18:43:21,7.573055555555555
354,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000023_RFP_000.tif,Pos1,0.09654257264039999,,0.102845775563,,0.124093510522,,2017-08-30 18:48:27,7.658055555555555
355,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000023_YFP_000.tif,Pos1,,0.059414566578900006,,0.059042721847999996,,0.128013175215,2017-08-30 18:48:27,7.658055555555555
358,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000024_RFP_000.tif,Pos1,0.08158265588439999,,0.08675722596789999,,0.102082878343,,2017-08-30 18:53:33,7.743055555555555
359,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000024_YFP_000.tif,Pos1,,0.0592835422327,,0.058977910065299996,,0.127707104378,2017-08-30 18:53:33,7.743055555555555
362,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000025_YFP_000.tif,Pos1,,0.058702826411600004,,0.0584437678463,,0.12393537929000001,2017-08-30 18:58:39,7.828055555555555
363,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000025_RFP_000.tif,Pos1,0.080373074298,,0.0845304310173,,0.0996795155947,,2017-08-30 18:58:39,7.828055555555555
366,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000026_RFP_000.tif,Pos1,0.09113834279930001,,0.096692188473,,0.117002688317,,2017-08-30 19:03:45,7.913055555555555
367,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000026_YFP_000.tif,Pos1,,0.05949868022969999,,0.059189509436,,0.128807451126,2017-08-30 19:03:45,7.913055555555555
370,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000027_RFP_000.tif,Pos1,0.0898569282615,,0.0941563829833,,0.114397012524,,2017-08-30 19:08:51,7.998055555555555
371,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000027_YFP_000.tif,Pos1,,0.0584501236802,,0.058259186921300006,,0.12237272694,2017-08-30 19:08:51,7.998055555555555
374,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000028_RFP_000.tif,Pos1,0.0974019019355,,0.10370347746,,0.126724796417,,2017-08-30 19:13:58,8.083333333333334
375,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000028_YFP_000.tif,Pos1,,0.0595931648825,,0.059288053667000004,,0.129760170876,2017-08-30 19:13:58,8.083333333333334
378,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000029_RFP_000.tif,Pos1,0.0958658346334,,0.100602695561,,0.123693209093,,2017-08-30 19:19:04,8.168333333333333
379,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000029_YFP_000.tif,Pos1,,0.05902312154619999,,0.0581606475507,,0.126068581806,2017-08-30 19:19:05,8.168611111111112
382,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000030_RFP_000.tif,Pos1,0.09791806320689998,,0.103638066963,,0.127730617951,,2017-08-30 19:24:11,8.25361111111111
383,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000030_YFP_000.tif,Pos1,,0.058855866825400005,,0.058571736921499994,,0.129296113251,2017-08-30 19:24:11,8.25361111111111
386,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000031_RFP_000.tif,Pos1,0.09330726283560001,,0.103470891788,,0.127659531336,,2017-08-30 19:29:17,8.338611111111112
387,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000031_YFP_000.tif,Pos1,,0.0594541210986,,0.058529804929099996,,0.12901380899,2017-08-30 19:29:18,8.338888888888889
390,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000032_RFP_000.tif,Pos1,0.0982445489226,,0.104245411535,,0.128974498556,,2017-08-30 19:34:23,8.42361111111111
391,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000032_YFP_000.tif,Pos1,,0.05962705152890001,,0.0586970945853,,0.129959520646,2017-08-30 19:34:24,8.42388888888889
394,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000033_RFP_000.tif,Pos1,0.0920503089655,,0.0998160127059,,0.122797869131,,2017-08-30 19:39:29,8.508611111111112
395,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000033_YFP_000.tif,Pos1,,0.058683197840400006,,0.0584865579961,,0.127499451541,2017-08-30 19:39:30,8.508888888888889
398,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000034_RFP_000.tif,Pos1,0.0823280298575,,0.08976462221920001,,0.109830643574,,2017-08-30 19:44:35,8.59361111111111
399,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000034_YFP_000.tif,Pos1,,0.05770122082219999,,0.05747381028080001,,0.11947130033600001,2017-08-30 19:44:36,8.59388888888889
402,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000035_YFP_000.tif,Pos1,,0.05899718575,,0.0587300168001,,0.123006331304,2017-08-30 19:49:42,8.678888888888888
403,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000035_RFP_000.tif,Pos1,0.0941314486101,,0.104714434529,,0.130752677506,,2017-08-30 19:49:42,8.678888888888888
406,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000036_RFP_000.tif,Pos1,0.08384078274199999,,0.08744871177680001,,0.112820673609,,2017-08-30 19:54:48,8.76388888888889
407,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000036_YFP_000.tif,Pos1,,0.058079533207900005,,0.057830061761300004,,0.123821269257,2017-08-30 19:54:49,8.764166666666666
410,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000037_RFP_000.tif,Pos1,0.0930883268752,,0.103888829725,,0.122912112269,,2017-08-30 19:59:54,8.848888888888888
411,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000037_YFP_000.tif,Pos1,,0.0588109263244,,0.0585249347789,,0.129434599259,2017-08-30 19:59:55,8.849166666666667
414,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000038_RFP_000.tif,Pos1,0.0943045701936,,0.0998653940402,,0.12486167977399999,,2017-08-30 20:05:01,8.934166666666666
415,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000038_YFP_000.tif,Pos1,,0.0590335171671,,0.0587687344934,,0.13069605596699999,2017-08-30 20:05:01,8.934166666666666
418,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000039_RFP_000.tif,Pos1,0.08197192105760001,,0.088922732364,,0.104552122245,,2017-08-30 20:10:07,9.019166666666667
419,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000039_YFP_000.tif,Pos1,,0.0581040609753,,0.0578478378092,,0.124201382118,2017-08-30 20:10:08,9.019444444444444
422,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000040_YFP_000.tif,Pos1,,0.0587833664269,,0.0585487985145,,0.129197162027,2017-08-30 20:15:14,9.104444444444445
423,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000040_RFP_000.tif,Pos1,0.07711269147439999,,0.0808526338486,,0.0975389129646,,2017-08-30 20:15:14,9.104444444444445
426,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000041_YFP_000.tif,Pos1,,0.0596301970711,,0.05935773044769999,,0.13518748171800002,2017-08-30 20:20:20,9.189444444444444
427,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000041_RFP_000.tif,Pos1,0.0909584989318,,0.09751756799519999,,0.121900336599,,2017-08-30 20:20:20,9.189444444444444
430,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000042_RFP_000.tif,Pos1,0.09451884362889999,,0.09914714184830001,,0.125682797836,,2017-08-30 20:25:26,9.274444444444445
431,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000042_YFP_000.tif,Pos1,,0.0587814172003,,0.0584879216381,,0.12763702345,2017-08-30 20:25:27,9.274722222222222
434,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000043_RFP_000.tif,Pos1,0.07639222998980001,,0.0825692155856,,0.09979068664719999,,2017-08-30 20:30:32,9.359444444444444
435,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000043_YFP_000.tif,Pos1,,0.0595271046449,,0.05927610673190001,,0.134664921753,2017-08-30 20:30:33,9.359722222222222
438,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000044_YFP_000.tif,Pos1,,0.0583818257582,,0.0581676118654,,0.125950739201,2017-08-30 20:35:39,9.444722222222222
439,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000044_RFP_000.tif,Pos1,0.08936614525669999,,0.0926757571314,,0.117849374942,,2017-08-30 20:35:39,9.444722222222222
442,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000045_RFP_000.tif,Pos1,0.0873558536448,,0.0934118570943,,0.11690097091900001,,2017-08-30 20:40:45,9.529722222222222
443,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000045_YFP_000.tif,Pos1,,0.0597328021908,,0.0594733478113,,0.135455312744,2017-08-30 20:40:45,9.529722222222222
446,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000046_YFP_000.tif,Pos1,,0.0586542843133,,0.0583939764425,,0.126765658517,2017-08-30 20:45:51,9.614722222222222
447,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000046_RFP_000.tif,Pos1,0.08476801707810001,,0.08980733089960001,,0.11306707674699999,,2017-08-30 20:45:51,9.614722222222222
450,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000047_RFP_000.tif,Pos1,0.08975354027560001,,0.0948678975519,,0.12072545883199999,,2017-08-30 20:50:57,9.699722222222222
451,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000047_YFP_000.tif,Pos1,,0.0591609749251,,0.0589669496029,,0.130539897377,2017-08-30 20:50:57,9.699722222222222
454,/home/jmp/data/20170829_circuit/Stereoscope/combo/d1 5pm - d2 10am/Pos1/img_000000048_RFP_000.tif,Pos1,0.0941363814264,,0.10079866363600001,,0.129476474226,,2017-08-30 20:56:03,9.784722222222221
